CVE_ID,PublishTime,ModifyTime,Report,CVSSV3,AttackVector,AttackComplexity,PrivilegesRequired,UserInteraction,Scope,ConfidentialityImpact,IntegrityImpact,AvailabilityImpact
CVE-2012-2724,2020-01-09T20:15Z,2024-11-21T01:39Z,"The Simplenews module 6.x-1.x before 6.x-1.4, 6.x-2.x before 6.x-2.0-alpha4, and 7.x-1.x before 7.x-1.0-rc1 for Drupal reveals the email addresses of new mailing list subscribers when confirmation is required, which allows remote attackers to obtain sensitive information via the confirmation page.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-2736,2019-12-26T20:15Z,2024-11-21T01:39Z,"In NetworkManager 0.9.2.0, when a new wireless network was created with WPA/WPA2 security in AdHoc mode, it created an open/insecure network.",4.4,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,LOW,NONE
CVE-2012-2771,2017-08-09T18:29Z,2024-11-21T01:39Z,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2773, CVE-2012-2778, CVE-2012-2780, and CVE-2012-2781.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2773,2017-08-09T18:29Z,2024-11-21T01:39Z,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2778, CVE-2012-2780, and CVE-2012-2781.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2778,2017-08-09T18:29Z,2024-11-21T01:39Z,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2780, and CVE-2012-2781.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2780,2017-08-09T18:29Z,2024-11-21T01:39Z,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2778, and CVE-2012-2781.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2781,2017-08-09T18:29Z,2024-11-21T01:39Z,"Unspecified vulnerability in FFmpeg before 0.10.3 has unknown impact and attack vectors, a different vulnerability than CVE-2012-2771, CVE-2012-2773, CVE-2012-2778, and CVE-2012-2780.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2805,2017-08-28T15:29Z,2024-11-21T01:39Z,Unspecified vulnerability in FFMPEG 0.10 allows remote attackers to cause a denial of service.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-2926,2012-05-22T15:55Z,2024-11-21T01:39Z,"Atlassian JIRA before 5.0.1; Confluence before 3.5.16, 4.0 before 4.0.7, and 4.1 before 4.1.10; FishEye and Crucible before 2.5.8, 2.6 before 2.6.8, and 2.7 before 2.7.12; Bamboo before 3.3.4 and 3.4.x before 3.4.5; and Crowd before 2.0.9, 2.1 before 2.1.2, 2.2 before 2.2.9, 2.3 before 2.3.7, and 2.4 before 2.4.1 do not properly restrict the capabilities of third-party XML parsers, which allows remote attackers to read arbitrary files or cause a denial of service (resource consumption) via unspecified vectors.",9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,HIGH
CVE-2012-2931,2020-01-09T21:15Z,2024-11-21T01:39Z,PHP code injection in TinyWebGallery before 1.8.8 allows remote authenticated users with admin privileges to inject arbitrary code into the .htusers.php file.,7.2,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2945,2019-10-29T19:15Z,2024-11-21T01:40Z,Hadoop 1.0.3 contains a symlink vulnerability.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-2950,2020-01-09T22:15Z,2024-11-21T01:40Z,Gateway Geomatics MapServer for Windows before 3.0.6 contains a Local File Include Vulnerability which allows remote attackers to execute local PHP code and obtain sensitive information.,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-2979,2019-11-01T15:15Z,2024-11-21T01:40Z,FreeBSD NSD before 3.2.13 allows remote attackers to crash a NSD child server process (SIGSEGV) and cause a denial of service in the NSD server.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-2993,2012-09-18T03:48Z,2024-11-21T01:40Z,"Microsoft Windows Phone 7 does not verify the domain name in the subject's Common Name (CN) field of an X.509 certificate, which allows man-in-the-middle attackers to spoof an SSL server for the (1) POP3, (2) IMAP, or (3) SMTP protocol via an arbitrary valid certificate.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-3152,2012-10-16T23:55Z,2024-12-19T19:49Z,"Unspecified vulnerability in the Oracle Reports Developer component in Oracle Fusion Middleware 11.1.1.4, 11.1.1.6, and 11.1.2.0 allows remote attackers to affect confidentiality and integrity via unknown vectors related to Report Server Component.  NOTE: the previous information is from the October 2012 CPU. Oracle has not commented on claims from the original researcher that the URLPARAMETER functionality allows remote attackers to read and upload arbitrary files to reports/rwservlet, and that this issue occurs in earlier versions.  NOTE: this can be leveraged with CVE-2012-3153 to execute arbitrary code by uploading a .jsp file.",9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2012-3331,2018-02-08T23:29Z,2024-11-21T01:40Z,IBM Sametime allows remote attackers to obtain sensitive information from the Sametime Log database via a direct request to STLOG.NSF. IBM X-Force ID: 78048.,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-3336,2020-09-01T16:15Z,2024-11-21T01:40Z,"IBM InfoSphere Guardium 8.0, 8.01, and 8.2 is vulnerable to SQL injection. A remote authenticated attacker could send specially-crafted SQL statements to multiple scripts, which could allow the attacker to view, add, modify or delete information in the back-end database. IBM X-Force ID: 78282.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3337,2020-09-01T16:15Z,2024-11-21T01:40Z,"IBM InfoSphere Guardium 8.0, 8.01, and 8.2 could allow a remote attacker to traverse directories on the system. An attacker could send a specially-crafted URL request containing &quot;dot dot&quot; sequences (/../) to download arbitrary files on the system. IBM X-Force ID: 78284.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-3338,2020-09-01T17:15Z,2024-11-21T01:40Z,"IBM InfoSphere Guardium 8.0, 8.01, and 8.2 could allow a remote attacker to bypass security restrictions, caused by improper restrictions on the create new user account functionality. An attacker could exploit this vulnerability to create unprivileged user accounts. IBM X-Force ID: 78286.",5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2012-3340,2020-09-01T17:15Z,2024-11-21T01:40Z,"IBM InfoSphere Guardium 8.0, 8.01, and 8.2 is vulnerable to XML external entity injection, caused by improper validation of user-supplied input. A remote authenticated attacker could exploit this vulnerability to obtain sensitive information. IBM X-Force ID: 78291.",4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2012-3341,2020-09-01T17:15Z,2024-11-21T01:40Z,"IBM InfoSphere Guardium 7.0, 8.0, 8.01, and 8.2 is vulnerable to cross-site scripting, caused by improper validation of user-supplied input. A remote attacker could exploit this vulnerability using a specially-crafted URL to execute script in a victim's Web browser within the security context of the hosting Web site, once the URL is clicked. An attacker could use this vulnerability to steal the victim's cookie-based authentication credentials. IBM X-Force ID: 78294.",5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-3351,2020-02-20T18:15Z,2024-11-21T01:40Z,"Multiple cross-site scripting (XSS) vulnerabilities in LongTail Video JW Player through 5.10.2295 allow remote attackers to inject arbitrary web script or HTML via the (1) link, (2) logo.link, or (3) aboutlink parameter, or a nested URI scheme name for (4) javascript, (5) asfunction, or (6) vbscript.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-3353,2018-01-09T02:29Z,2024-11-21T01:40Z,"The Apache Sling JCR ContentLoader 2.1.4 XmlReader used in the Sling JCR content loader module makes it possible to import arbitrary files in the content repository, including local files, causing potential information leaks. Users should upgrade to version 2.1.6 of the JCR ContentLoader",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-3363,2013-02-13T17:55Z,2024-11-21T01:40Z,"Zend_XmlRpc in Zend Framework 1.x before 1.11.12 and 1.12.x before 1.12.0 does not properly handle SimpleXMLElement classes, which allows remote attackers to read arbitrary files or create TCP connections via an external entity reference in a DOCTYPE element in an XML-RPC request, aka an XML external entity (XXE) injection attack.",9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2012-3407,2019-11-22T15:15Z,2024-11-21T01:40Z,plow has local buffer overflow vulnerability,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3409,2019-12-20T14:15Z,2024-11-21T01:40Z,"ecryptfs-utils: suid helper does not restrict mounting filesystems with nosuid,nodev which creates a possible privilege escalation",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3446,2012-11-04T22:55Z,2024-11-21T01:40Z,"Apache Libcloud before 0.11.1 uses an incorrect regular expression during verification of whether the server hostname matches a domain name in the subject's Common Name (CN) or subjectAltName field of the X.509 certificate, which allows man-in-the-middle attackers to spoof SSL servers via a crafted certificate.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-3460,2019-11-21T15:15Z,2024-11-21T01:40Z,cumin: At installation postgresql database user created without password,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3462,2019-12-26T21:15Z,2024-11-21T01:40Z,A flaw was found in SSSD version 1.9.0. The SSSD's access-provider logic causes the result of the HBAC rule processing to be ignored in the event that the access-provider is also handling the setup of the user's SELinux user context.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3489,2012-10-03T21:55Z,2024-11-21T01:40Z,"The xml_parse function in the libxml2 support in the core server component in PostgreSQL 8.3 before 8.3.20, 8.4 before 8.4.13, 9.0 before 9.0.9, and 9.1 before 9.1.5 allows remote authenticated users to determine the existence of arbitrary files or URLs, and possibly obtain file or URL content that triggers a parsing error, via an XML value that refers to (1) a DTD or (2) an entity, related to an XML External Entity (aka XXE) issue.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-3490,2020-01-09T21:15Z,2024-11-21T01:40Z,"The (1) my_popenv_impl and (2) my_spawnv functions in src/condor_utils/my_popen.cpp and the (3) systemCommand function in condor_vm-gahp/vmgahp_common.cpp in Condor 7.6.x before 7.6.10 and 7.8.x before 7.8.4 does not properly check the return value of setuid calls, which might cause a subprocess to be created with root privileges and allow remote attackers to gain privileges via unspecified vectors.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3503,2012-08-25T10:29Z,2024-11-21T01:41Z,"The installation script in Katello 1.0 and earlier does not properly generate the Application.config.secret_token value, which causes each default installation to have the same secret token, and allows remote attackers to authenticate to the CloudForms System Engine web interface as an arbitrary user by creating a cookie using the default secret_token.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3536,2018-02-27T19:29Z,2024-11-21T01:41Z,Two XSS vulnerabilities were fixed in message list and view in the Hupa Webmail application from the Apache James project. An attacker could send a carefully crafted email to a user of Hupa which would trigger a XSS when the email was opened or when a list of messages were viewed. This issue was addressed in Hupa 0.0.3.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-3543,2019-11-21T14:15Z,2024-11-21T01:41Z,mono 2.10.x ASP.NET Web Form Hash collision DoS,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-3552,2012-10-03T11:02Z,2024-11-21T01:41Z,Race condition in the IP implementation in the Linux kernel before 3.0 might allow remote attackers to cause a denial of service (slab corruption and system crash) by sending packets to an application that sets socket options during the handling of network traffic.,5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-3806,2020-01-09T22:15Z,2024-11-21T01:41Z,Samsung Kies before 2.5.0.12094_27_11 contains a NULL pointer dereference vulnerability which could allow remote attackers to perform a denial of service.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-3807,2020-01-09T22:15Z,2024-11-21T01:41Z,Samsung Kies before 2.5.0.12094_27_11 has arbitrary file execution.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-3808,2020-01-09T22:15Z,2024-11-21T01:41Z,Samsung Kies before 2.5.0.12094_27_11 has arbitrary file modification.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-3809,2020-01-09T22:15Z,2024-11-21T01:41Z,Samsung Kies before 2.5.0.12094_27_11 has arbitrary directory modification.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-3810,2020-01-09T22:15Z,2024-11-21T01:41Z,Samsung Kies before 2.5.0.12094_27_11 has registry modification.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-3821,2020-01-10T20:15Z,2024-11-21T01:41Z,"A Security Bypass vulnerability exists in the activate.asp page in Arial Software Campaign Enterprise 11.0.551, which could let a remote malicious user modify the SerialNumber field.",4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2012-3822,2020-01-10T17:15Z,2024-11-21T01:41Z,"Arial Campaign Enterprise before 11.0.551 has unauthorized access to the User-Edit.asp page, which allows remote attackers to enumerate users' credentials.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-3823,2020-01-10T17:15Z,2024-11-21T01:41Z,Arial Campaign Enterprise before 11.0.551 stores passwords in clear text and these may be retrieved.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-3824,2020-01-10T17:15Z,2024-11-21T01:41Z,"In Arial Campaign Enterprise before 11.0.551, multiple pages are accessible without authentication or authorization.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-4029,2020-02-08T18:15Z,2024-11-21T01:42Z,Cross-site scripting (XSS) vulnerability in main/dropbox/index.php in Chamilo LMS before 1.8.8.6 allows remote attackers to inject arbitrary web script or HTML via the category_name parameter in an addsentcategory action.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4030,2020-01-10T17:15Z,2024-11-21T01:42Z,"Chamilo before 1.8.8.6 does not adequately handle user supplied input by the index.php script, which could allow remote attackers to delete arbitrary files.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-4284,2020-01-10T20:15Z,2024-11-21T01:42Z,"A Privilege Escalation vulnerability exists in Viscosity 1.4.1 on Mac OS X due to a path name validation issue in the setuid-set ViscosityHelper binary, which could let a remote malicious user execute arbitrary code",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4377,2017-10-26T20:29Z,2024-11-21T01:42Z,Cross-site scripting (XSS) vulnerability in MediaWiki before 1.18.5 and 1.19.x before 1.19.2 allows remote attackers to inject arbitrary web script or HTML via a File: link to a nonexistent image.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4378,2017-10-26T20:29Z,2024-11-21T01:42Z,"Multiple cross-site scripting (XSS) vulnerabilities in MediaWiki before 1.18.5 and 1.19.x before 1.19.2, when unspecified JavaScript gadgets are used, allow remote attackers to inject arbitrary web script or HTML via the userlang parameter to w/index.php.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4379,2017-10-19T21:29Z,2024-11-21T01:42Z,"MediaWiki before 1.18.5, and 1.19.x before 1.19.2 does not send a restrictive X-Frame-Options HTTP header, which allows remote attackers to conduct clickjacking attacks via an embedded API response in an IFRAME element.",6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2012-4380,2017-10-19T21:29Z,2024-11-21T01:42Z,"MediaWiki before 1.18.5, and 1.19.x before 1.19.2 allows remote attackers to bypass GlobalBlocking extension IP address blocking and create an account via unspecified vectors.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-4381,2020-02-08T18:15Z,2024-11-21T01:42Z,"MediaWiki before 1.18.5, and 1.19.x before 1.19.2 saves passwords in the local database, (1) which could make it easier for context-dependent attackers to obtain cleartext passwords via a brute-force attack or, (2) when an authentication plugin returns a false in the strict function, could allow remote attackers to use old passwords for non-existing accounts in an external authentication system via unspecified vectors.",8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4382,2017-10-19T21:29Z,2024-11-21T01:42Z,"MediaWiki before 1.18.5, and 1.19.x before 1.19.2 does not properly protect user block metadata, which allows remote administrators to read a user block reason via a reblock attempt.",4.9,NETWORK,LOW,HIGH,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-4383,2020-01-29T15:15Z,2024-11-21T01:42Z,contao prior to 2.11.4 has a sql injection vulnerability,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4384,2019-11-13T16:15Z,2024-11-21T01:42Z,"letodms has multiple XSS issues: Reflected XSS in Login Page, Stored XSS in Document Owner/User name, Stored XSS in Calendar",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4385,2019-11-13T17:15Z,2024-11-21T01:42Z,letodms 3.3.6 has CSRF via change password,6.5,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2012-4399,2012-10-09T23:55Z,2024-11-21T01:42Z,"The Xml class in CakePHP 2.1.x before 2.1.5 and 2.2.x before 2.2.1 allows remote attackers to read arbitrary files via XML data containing external entity references, aka an XML external entity (XXE) injection attack.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-4406,2012-10-22T23:55Z,2024-11-21T01:42Z,"OpenStack Object Storage (swift) before 1.7.0 uses the loads function in the pickle Python module unsafely when storing and loading metadata in memcached, which allows remote attackers to execute arbitrary code via a crafted pickle object.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4420,2019-12-26T21:15Z,2024-11-21T01:42Z,An information disclosure flaw was found in the way the Java Virtual Machine (JVM) implementation of Java SE 7 as provided by OpenJDK 7 incorrectly initialized integer arrays after memory allocation (in certain circumstances they had nonzero elements right after the allocation). A remote attacker could use this flaw to obtain potentially sensitive information.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2012-4428,2019-12-02T18:15Z,2024-11-21T01:42Z,openslp: SLPIntersectStringList()' Function has a DoS vulnerability,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2012-4434,2020-01-09T21:15Z,2024-11-21T01:42Z,fwknop before 2.0.3 allow remote authenticated users to cause a denial of service (server crash) or possibly execute arbitrary code.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4438,2019-11-18T21:15Z,2024-11-21T01:42Z,Jenkins main before 1.482 and LTS before 1.466.2 allows remote attackers with read access and HTTP access to Jenkins master to insert data and execute arbitrary code.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4439,2019-11-18T21:15Z,2024-11-21T01:42Z,Cross-site Scripting (XSS) in Jenkins main before 1.482 and LTS before 1.466.2 allows remote attackers to inject arbitrary web script or HTML via a crafted URL that points to Jenkins.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4440,2019-11-18T22:15Z,2024-11-21T01:42Z,Cross-site Scripting (XSS) in Jenkins main before 1.482 and LTS before 1.466.2 allows remote attackers to inject arbitrary web script or HTML in the Violations plugin.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4441,2019-11-18T22:15Z,2024-11-21T01:42Z,Cross-site Scripting (XSS) in Jenkins main before 1.482 and LTS before 1.466.2 allows remote attackers to inject arbitrary web script or HTML in the CI game plugin.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4449,2017-10-30T19:29Z,2024-11-21T01:42Z,"Apache Hadoop before 0.23.4, 1.x before 1.0.4, and 2.x before 2.0.2 generate token passwords using a 20-bit secret when Kerberos security features are enabled, which makes it easier for context-dependent attackers to crack secret keys via a brute-force attack.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4451,2020-01-03T17:15Z,2024-11-21T01:42Z,"Multiple cross-site scripting (XSS) vulnerabilities in Zend Framework 2.0.x before 2.0.1 allow remote attackers to inject arbitrary web script or HTML via unspecified input to (1) Debug, (2) Feed\PubSubHubbub, (3) Log\Formatter\Xml, (4) Tag\Cloud\Decorator, (5) Uri, (6) View\Helper\HeadStyle, (7) View\Helper\Navigation\Sitemap, or (8) View\Helper\Placeholder\Container\AbstractStandalone, related to Escaper.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4480,2019-12-02T18:15Z,2024-11-21T01:42Z,mom creates world-writable pid files in /var/run,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4512,2020-02-08T19:15Z,2024-11-21T01:43Z,"The CSS parser (khtml/css/cssparser.cpp) in Konqueror in KDE 4.7.3 allows remote attackers to cause a denial of service (crash) and possibly read memory via a crafted font face source, related to ""type confusion.""",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4519,2020-02-11T18:15Z,2024-11-21T01:43Z,Zenphoto before 1.4.3.4 admin-news-articles.php date parameter XSS.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4524,2019-11-21T15:15Z,2024-11-21T01:43Z,xlockmore before 5.43 'dclock' security bypass vulnerability,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2012-4525,2019-12-02T18:15Z,2024-11-21T01:43Z,piwigo has XSS in password.php,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4526,2019-12-02T18:15Z,2024-11-21T01:43Z,piwigo has XSS in password.php (incomplete fix for CVE-2012-4525),6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4567,2017-10-23T18:29Z,2024-11-21T01:43Z,Multiple cross-site scripting (XSS) vulnerabilities in LetoDMS (formerly MyDMS) before 3.3.8 allow remote attackers to inject arbitrary web script or HTML via unspecified parameters in (1) inc/inc.ClassUI.php or (2) out/out.DocumentNotify.php.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4568,2017-10-23T18:29Z,2024-11-21T01:43Z,Multiple cross-site request forgery (CSRF) vulnerabilities in LetoDMS (formerly MyDMS) before 3.3.8 allow remote attackers to hijack the authentication of unspecified victims via unknown vectors.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4569,2017-10-23T18:29Z,2024-11-21T01:43Z,Multiple cross-site scripting (XSS) vulnerabilities in out/out.UsrMgr.php in LetoDMS (formerly MyDMS) before 3.3.9 allow remote attackers to inject arbitrary web script or HTML via unspecified vectors.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2012-4570,2017-10-23T18:29Z,2024-11-21T01:43Z,SQL injection vulnerability in LetoDMS_Core/Core/inc.ClassDMS.php in LetoDMS (formerly MyDMS) before 3.3.8 allows remote attackers to execute arbitrary SQL commands via unspecified vectors.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4576,2019-12-02T18:15Z,2024-11-21T01:43Z,FreeBSD: Input Validation Flaw allows local users to gain elevated privileges,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4603,2020-01-10T21:15Z,2024-11-21T01:43Z,"Citrix XenApp Online Plug-in for Windows 12.1 and earlier, and Citrix Receiver for Windows 3.2 and earlier could allow remote attackers to execute arbitrary code by convincing a target to open a specially crafted file from an SMB or WebDAV fileserver.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4606,2020-01-23T22:15Z,2024-11-21T01:43Z,"Citrix XenServer 4.1, 6.0, 5.6 SP2, 5.6 Feature Pack 1, 5.6 Common Criteria, 5.6, 5.5, 5.0, and 5.0 Update 3 contains a Local Privilege Escalation Vulnerability which could allow local users with access to a guest operating system to gain elevated privileges.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4750,2020-01-13T20:15Z,2024-11-21T01:43Z,"A Code Execution vulnerability exists in the memcpy function when processing AMF requests in Ezhometech EzServer 7.0, which could let a remote malicious user execute arbitrary code or cause a Denial of Service",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4760,2020-01-13T20:15Z,2024-11-21T01:43Z,"A Privilege Escalation vulnerability exists in the SDBagent service in Safend Data Protector Agent 3.4.5586.9772, which could let a local malicious user obtain privileges.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4761,2020-01-13T20:15Z,2024-11-21T01:43Z,"A Privilege Escalation vulnerability exists in the unquoted Service Binary in SDPAgent or SDBAgent in Safend Data Protector Agent 3.4.5586.9772, which could let a local malicious user obtain privileges.",7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2012-4767,2020-01-13T19:15Z,2024-11-21T01:43Z,"An issue exists in Safend Data Protector Agent 3.4.5586.9772 in the securitylayer.log file in the logs.9972 directory, which could let a malicious user decrypt and potentially change the Safend security policies applied to the machine.",6.1,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,LOW,NONE
CVE-2012-4792,2012-12-30T18:55Z,2024-12-19T19:49Z,"Use-after-free vulnerability in Microsoft Internet Explorer 6 through 8 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to an object that (1) was not properly allocated or (2) is deleted, as demonstrated by a CDwnBindInfo object, and exploited in the wild in December 2012.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
