CVE_ID,PublishTime,ModifyTime,Report,CVSSV3,AttackVector,AttackComplexity,PrivilegesRequired,UserInteraction,Scope,ConfidentialityImpact,IntegrityImpact,AvailabilityImpact
CVE-2013-3565,2020-01-31T22:15Z,2024-11-21T01:53Z,"Multiple cross-site scripting (XSS) vulnerabilities in the HTTP Interface in VideoLAN VLC Media Player before 2.0.7 allow remote attackers to inject arbitrary web script or HTML via the (1) command parameter to requests/vlm_cmd.xml, (2) dir parameter to requests/browse.xml, or (3) URI in a request, which is returned in an error message through share/lua/intf/http.lua.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3568,2020-02-06T22:15Z,2024-11-21T01:53Z,Cross-site request forgery (CSRF) vulnerability in Cisco Linksys WRT110 allows remote attackers to hijack the authentication of users for requests that have unspecified impact via unknown vectors.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3572,2013-12-31T20:55Z,2024-12-12T19:05Z,Cross-site scripting (XSS) vulnerability in the administer interface in the UniFi Controller in Ubiquiti Networks UniFi 2.3.5 and earlier allows remote attackers to inject arbitrary web script or HTML via a crafted client hostname.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3587,2020-02-21T18:15Z,2024-11-21T01:53Z,"The HTTPS protocol, as used in unspecified web applications, can encrypt compressed data without properly obfuscating the length of the unencrypted data, which makes it easier for man-in-the-middle attackers to obtain plaintext secret values by observing length differences during a series of guesses in which a string in an HTTP request URL potentially matches an unknown string in an HTTP response body, aka a ""BREACH"" attack, a different issue than CVE-2012-4929.",5.9,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-3591,2020-02-07T15:15Z,2024-11-21T01:53Z,vTiger CRM 5.3 and 5.4: 'files' Upload Folder Arbitrary PHP Code Execution Vulnerability,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3619,2020-01-02T18:15Z,2024-11-21T01:53Z,Intelligent Platform Management Interface (IPMI) with firmware for Supermicro X9 generation motherboards before SMT_X9_317 and firmware for Supermicro X8 generation motherboards before SMT X8 312 contain harcoded private encryption keys for the (1) Lighttpd web server SSL interface and the (2) Dropbear SSH daemon.,8.1,NETWORK,HIGH,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3620,2020-01-02T18:15Z,2024-11-21T01:54Z,Hardcoded WSMan credentials in Intelligent Platform Management Interface (IPMI) with firmware for Supermicro X9 generation motherboards before 3.15 (SMT_X9_315) and firmware for Supermicro X8 generation motherboards before SMT X8 312.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-3628,2020-02-07T15:15Z,2024-11-21T01:54Z,Zabbix 2.0.9 has an Arbitrary Command Execution Vulnerability,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3629,2020-02-07T15:15Z,2024-11-21T01:54Z,ISPConfig 3.0.5.2 has Arbitrary PHP Code Execution,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3635,2020-02-07T15:15Z,2024-11-21T01:54Z,ProjectPier 0.8.8 has stored XSS,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3636,2020-02-07T15:15Z,2024-11-21T01:54Z,ProjectPier 0.8.8 has a Remote Information Disclosure Weakness because of the lack of the HttpOnly cookie flag,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3637,2020-02-07T15:15Z,2024-11-21T01:54Z,ProjectPier 0.8.8 does not use the Secure flag for cookies,5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3638,2020-02-06T22:15Z,2024-11-21T01:54Z,SQL injection vulnerability in Boonex Dolphin before 7.1.3 allows remote authenticated users to execute arbitrary SQL commands via the 'pathes' parameter in 'categories.php'.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3660,2013-05-24T20:55Z,2024-12-20T03:54Z,"The EPATHOBJ::pprFlattenRec function in win32k.sys in the kernel-mode drivers in Microsoft Windows XP SP2 and SP3, Windows Server 2003 SP2, Windows Vista SP2, Windows Server 2008 SP2 and R2 SP1, Windows 7 SP1, Windows 8, and Windows Server 2012 does not properly initialize a pointer for the next object in a certain list, which allows local users to obtain write access to the PATHRECORD chain, and consequently gain privileges, by triggering excessive consumption of paged memory and then making many FlattenPath function calls, aka ""Win32k Read AV Vulnerability.""",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3684,2020-02-11T18:15Z,2024-11-21T01:54Z,NextGEN Gallery plugin before 1.9.13 for WordPress: ngggallery.php file upload,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3685,2020-02-12T16:15Z,2024-11-21T01:54Z,"A Privilege Escalation Vulnerability exists in Sprite Software Spritebud 1.3.24 and 1.3.28 and Backup 2.5.4105 and 2.5.4108 on LG Android smartphones due to a race condition in the spritebud daemon, which could let a local malicious user obtain root privileges.",7.0,LOCAL,HIGH,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3691,2019-12-11T19:15Z,2024-11-21T01:54Z,AirLive POE-2600HD allows remote attackers to cause a denial of service (device reset) via a long URL.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-3703,2018-06-08T17:29Z,2024-11-21T01:54Z,"The controller of the Open Build Service API prior to version 2.4.4 is missing a write permission check, allowing an authenticated attacker to add or remove user roles from packages and/or project meta data.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-3718,2019-11-01T13:15Z,2024-11-21T01:54Z,evince is missing a check on number of pages which can lead to a segmentation fault,5.5,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,NONE,HIGH
CVE-2013-3722,2020-02-17T17:15Z,2024-11-21T01:54Z,A Denial of Service (infinite loop) exists in OpenSIPS before 1.10 in lookup.c.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-3725,2020-02-12T19:15Z,2024-11-21T01:54Z,Invision Power Board (IPB) through 3.x allows admin account takeover leading to code execution.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3734,2017-10-24T15:29Z,2024-11-21T01:54Z,"The Embedded Jopr component in JBoss Application Server includes the cleartext datasource password in unspecified HTML responses, which might allow (1) man-in-the-middle attackers to obtain sensitive information by leveraging failure to use SSL or (2) attackers to obtain sensitive information by reading the HTML source code.  NOTE: the vendor says that this does not cross a trust boundary and that it is recommended best-practice that SSL is configured for the administrative console",6.6,NETWORK,HIGH,HIGH,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3738,2020-02-17T16:15Z,2024-11-21T01:54Z,"A File Inclusion vulnerability exists in Zabbix 2.0.6 due to inadequate sanitization of request strings in CGI scripts, which could let a remote malicious user execute arbitrary code.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3896,2013-10-09T14:53Z,2024-12-19T18:30Z,"Microsoft Silverlight 5 before 5.1.20913.0 does not properly validate pointers during access to Silverlight elements, which allows remote attackers to obtain sensitive information via a crafted Silverlight application, aka ""Silverlight Vulnerability.""",5.5,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,NONE,NONE
CVE-2013-3897,2013-10-09T14:54Z,2024-12-19T18:30Z,"Use-after-free vulnerability in the CDisplayPointer class in mshtml.dll in Microsoft Internet Explorer 6 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via crafted JavaScript code that uses the onpropertychange event handler, as exploited in the wild in September and October 2013, aka ""Internet Explorer Memory Corruption Vulnerability.""",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3900,2013-12-11T00:55Z,2025-01-02T19:15Z,"Why is Microsoft republishing a CVE from 2013?
We are republishing CVE-2013-3900 in the Security Update Guide to update the Security Updates table and to inform customers that the EnableCertPaddingCheck is available in all currently supported versions of Windows 10 and Windows 11. While the format is different from the original CVE published in 2013, except for clarifications about how to configure the EnableCertPaddingCheck registry value, the information herein remains unchanged from the original text published on December 10, 2013,
Microsoft does not plan to enforce the stricter verification behavior as a default functionality on supported releases of Microsoft Windows. This behavior remains available as an opt-in feature via reg key setting, and is available on supported editions of Windows released since December 10, 2013. This includes all currently supported versions of Windows 10 and Windows 11. The supporting code for this reg key was incorporated at the time of release for Windows 10 and Windows 11, so no security update is required; however, the reg key must be set. See the Security Updates table for the list of affected software.
Vulnerability Description
A remote code execution vulnerability exists in the way that the WinVerifyTrust function handles Windows Authenticode signature verification for portable executable (PE) files. An anonymous attacker could exploit the vulnerability by modifying an existing signed executable file to leverage unverified portions of the file in such a way as to add malicious code to the file without invalidating the signature. An attacker who successfully exploited this vulnerability could take complete control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights.
If a user is logged on with administrative user rights, an attacker who successfully exploited this vulnerability could take complete control of an affected system. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights. Users whose accounts are configured to have fewer user rights on the system could be less impacted than users who operate with administrative user rights.
Exploitation of this vulnerability requires that a user or application run or install a specially crafted, signed PE file. An attacker could modify an... See more at https://msrc.microsoft.com/update-guide/vulnerability/CVE-2013-3900",5.5,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,NONE,HIGH,NONE
CVE-2013-3906,2013-11-06T15:55Z,2024-12-19T18:31Z,"GDI+ in Microsoft Windows Vista SP2 and Server 2008 SP2; Office 2003 SP3, 2007 SP3, and 2010 SP1 and SP2; Office Compatibility Pack SP3; and Lync 2010, 2010 Attendee, 2013, and Basic 2013 allows remote attackers to execute arbitrary code via a crafted TIFF image, as demonstrated by an image in a Word document, and exploited in the wild in October and November 2013.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3931,2020-01-02T20:15Z,2024-11-21T01:54Z,"Cross-site scripting (XSS) vulnerability in the Jomres (com_jomres) component before 7.3.1 for Joomla! allows remote authenticated users with the ""Business Manager"" permission to inject arbitrary web script or HTML via the property_name parameter, related to editing property details.",5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3932,2020-01-02T20:15Z,2024-11-21T01:54Z,"SQL injection vulnerability in the Jomres (com_jomres) component before 7.3.1 for Joomla! allows remote authenticated users with the ""Business Manager"" permission to execute arbitrary SQL commands via the id parameter in an editProfile action to administrator/index.php.",8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3935,2020-01-02T15:15Z,2024-11-21T01:54Z,Cross-site request forgery (CSRF) vulnerability in Opsview before 4.4.1 and Opsview Core before 20130522 allows remote attackers to hijack the authentication of administrators for requests that change the administrator password via unspecified vectors.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3936,2020-01-02T15:15Z,2024-11-21T01:54Z,Multiple cross-site scripting (XSS) vulnerabilities in Opsview before 4.4.1 and Opsview Core before 20130522 allow remote attackers to inject arbitrary web script or HTML.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-3937,2020-01-02T20:15Z,2024-11-21T01:54Z,Heap-based buffer overflow in xnview.exe in XnView before 2.13 allows remote attackers to execute arbitrary code via the biBitCount field in a BMP file.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3939,2020-01-02T20:15Z,2024-11-21T01:54Z,"xnview.exe in XnView before 2.13 does not properly handle RLE strip lengths during processing of RGB files, which allows remote attackers to execute arbitrary code via the RLE strip size field in a RGB file, which leads to an unexpected sign extension error and a heap-based buffer overflow.",7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3941,2020-01-02T20:15Z,2024-11-21T01:54Z,"Xjp2.dll in XnView before 2.13 allows remote attackers to execute arbitrary code via (1) the Csiz parameter in a SIZ marker, which triggers an incorrect memory allocation, or (2) the lqcd field in a QCD marker in a crafted JPEG2000 file, which leads to a heap-based buffer overflow.",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3942,2020-02-11T18:15Z,2024-11-21T01:54Z,Potplayer prior to 1.5.39659: DLL Loading Arbitrary Code Execution Vulnerability,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3944,2020-01-02T19:15Z,2024-11-21T01:54Z,Stack-based buffer overflow in the MrSID plugin (MrSID.dll) before 4.37 for IrfanView allows remote attackers to execute arbitrary code via an IMAGE tag.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3945,2020-01-02T19:15Z,2024-11-21T01:54Z,The MrSID plugin (MrSID.dll) before 4.37 for IrfanView allows remote attackers to execute arbitrary code via a nband tag.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3946,2020-01-02T19:15Z,2024-11-21T01:54Z,Heap-based buffer overflow in the MrSID plugin (MrSID.dll) before 4.37 for IrfanView allows remote attackers to execute arbitrary code via a levels header.,7.8,LOCAL,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3947,2018-04-24T20:29Z,2024-11-21T01:54Z,Buffer overflow in MedCoreD.sys in AhnLab V3 Internet Security 8.0.7.5 (Build 1373) allows local users to gain privileges via a crafted 0xA3350014 IOCTL call.,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-3960,2020-01-24T15:15Z,2024-11-21T01:54Z,Easytime Studio Easy File Manager 1.1 has a HTTP request security bypass,9.9,NETWORK,LOW,LOW,NONE,CHANGED,HIGH,HIGH,HIGH
CVE-2013-3993,2014-07-07T11:01Z,2024-12-19T18:25Z,"IBM InfoSphere BigInsights before 2.1.0.3 allows remote authenticated users to bypass intended file and directory restrictions, or access untrusted data or code, via crafted parameters in unspecified API calls.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4035,2018-05-01T18:29Z,2024-11-21T01:54Z,"IBM Sterling Connect:Direct for OpenVMS 3.4.00, 3.4.01, 3.5.00, 3.6.0, and 3.6.0.1 allow remote attackers to have unspecified impact by leveraging failure to reject client requests for an unencrypted session when used as the server in a TCP/IP session and configured for SSL encryption with the client. IBM X-Force ID: 86138.",7.3,ADJACENT_NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-4040,2018-05-01T18:29Z,2024-11-21T01:54Z,"IBM Tivoli Application Dependency Discovery Manager (TADDM) 7.1.2.x before 7.2.1.5 and 7.2.x before 7.2.2.0 on Unix use weak permissions (755) for unspecified configuration and log files, which allows local users to obtain sensitive information by reading the files. IBM X-Force ID: 86176.",5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4088,2020-02-21T16:15Z,2024-11-21T01:54Z,"Kernel/Modules/AgentTicketWatcher.pm in Open Ticket Request System (OTRS) 3.0.x before 3.0.21, 3.1.x before 3.1.17, and 3.2.x before 3.2.8 does not properly restrict tickets, which allows remote attackers with a valid agent login to read restricted tickets via a crafted URL involving the ticket split mechanism.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4090,2020-02-12T16:15Z,2024-11-21T01:54Z,Varnish HTTP cache before 3.0.4: ACL bug,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-4100,2019-11-04T15:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 has Remote Denial of Service via username,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4101,2019-11-04T15:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 Link Markup Decorator HTML Handling Weakness,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-4102,2019-11-04T15:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 strophe.js Math.random() Random Number Generator Weakness,9.1,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,NONE
CVE-2013-4103,2019-11-04T15:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 has Remote Script Injection due to improperly sanitizing user input,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4104,2019-11-04T16:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 has weak encryption in the Socialist Millionnaire Protocol,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4105,2019-11-04T17:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22 has Multiparty Encryption Scheme Information Disclosure,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4106,2019-11-14T20:15Z,2024-11-21T01:54Z,A Cross-site scripting (XSS) vulnerability exists in Conversation Overview Nickname in Cryptocat before 2.0.22.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4107,2019-11-05T13:15Z,2024-11-21T01:54Z,Cryptocat before 2.0.22: cryptocat.js handlePresence() has cross site scripting,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4108,2019-11-14T20:15Z,2024-11-21T01:54Z,Multiple unspecified vulnerabilities in Cryptocat Project Cryptocat 2.0.18 have unknown impact and attack vectors.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4109,2019-11-14T19:15Z,2024-11-21T01:54Z,An unspecified cross-site scripting (XSS) vulnerability exists in Cryptocat Message Handling 1.1.165.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4110,2019-11-05T13:15Z,2024-11-21T01:54Z,Cryptocat has an Unspecified Chat Participant User List Disclosure,5.3,NETWORK,LOW,NONE,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-4118,2016-10-03T21:59Z,2024-11-21T01:54Z,FreeRDP before 1.1.0-beta1 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) via unspecified vectors.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4119,2016-10-03T21:59Z,2024-11-21T01:54Z,FreeRDP before 1.1.0-beta+2013071101 allows remote attackers to cause a denial of service (NULL pointer dereference and application crash) by disconnecting before authentication has finished.,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4120,2019-12-10T15:15Z,2024-11-21T01:54Z,Katello has a Denial of Service vulnerability in API OAuth authentication,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4133,2019-12-10T15:15Z,2024-11-21T01:54Z,kde-workspace before 4.10.5 has a memory leak in plasma desktop,7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4144,2022-06-30T18:15Z,2024-11-21T01:54Z,There is an object injection vulnerability in swfupload plugin for wordpress.,9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4158,2019-12-11T13:15Z,2024-11-21T01:54Z,smokeping before 2.6.9 has XSS (incomplete fix for CVE-2012-0790),6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4161,2019-12-31T19:15Z,2024-11-21T01:54Z,gksu-polkit-0.0.3-6.fc18 was reported as fixing the issue in CVE-2012-5617 but the patch was improperly applied and it did not fixed the security issue.,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4166,2020-02-06T15:15Z,2024-11-21T01:55Z,"The gpg_ctx_add_recipient function in camel/camel-gpg-context.c in GNOME Evolution 3.8.4 and earlier and Evolution Data Server 3.9.5 and earlier does not properly select the GPG key to use for email encryption, which might cause the email to be encrypted with the wrong key and allow remote attackers to obtain sensitive information.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4168,2019-11-01T20:15Z,2024-11-21T01:55Z,Cross-site scripting (XSS) vulnerability in SmokePing 2.6.9 in the start and end time fields.,6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4170,2022-06-30T13:15Z,2024-11-21T01:55Z,"In general, Ember.js escapes or strips any user-supplied content before inserting it in strings that will be sent to innerHTML. However, the `tagName` property of an `Ember.View` was inserted into such a string without being sanitized. This means that if an application assigns a view's `tagName` to user-supplied data, a specially-crafted payload could execute arbitrary JavaScript in the context of the current domain (""XSS""). This vulnerability only affects applications that assign or bind user-provided content to `tagName`.",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4175,2020-01-23T15:15Z,2024-11-21T01:55Z,MySecureShell 1.31 has a Local Denial of Service Vulnerability,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,NONE,HIGH
CVE-2013-4176,2020-01-23T15:15Z,2024-11-21T01:55Z,mysecureshell 1.31: Local Information Disclosure Vulnerability,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4184,2019-12-10T15:15Z,2024-11-21T01:55Z,Perl module Data::UUID from CPAN version 1.219 vulnerable to symlink attacks,5.5,LOCAL,LOW,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-4187,2020-01-30T21:15Z,2024-11-21T01:55Z,"The Flippy module 7.x-1.x before 7.x-1.2 for Drupal does not properly restrict access to nodes, which allows remote authenticated users with the permission to access content to read a link or alias to a restricted node.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4201,2018-05-01T19:29Z,2024-11-21T01:55Z,"Katello allows remote authenticated users to call the ""system remove_deletion"" CLI command via vectors related to ""remove system"" permissions.",4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,NONE,LOW,NONE
CVE-2013-4209,2018-05-01T19:29Z,2024-11-21T01:55Z,Automatic Bug Reporting Tool (ABRT) before 2.1.6 allows local users to obtain sensitive information about arbitrary files via vectors related to sha1sums.,3.3,LOCAL,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-4211,2020-02-14T20:15Z,2024-11-21T01:55Z,"A Code Execution Vulnerability exists in OpenX Ad Server 2.8.10 due to a backdoor in flowplayer-3.1.1.min.js library, which could let a remote malicious user execute arbitrary PHP code",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4225,2020-02-11T21:15Z,2024-11-21T01:55Z,"The RESTful Web Services (restws) module 7.x-1.x before 7.x-1.4 and 7.x-2.x before 7.x-2.1 for Drupal does not properly restrict access to entity write operations, which makes it easier for remote authenticated users with the ""access resource node"" and ""create page content"" permissions (or equivalents) to conduct cross-site scripting (XSS) or execute arbitrary PHP code via a crafted text field.",8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4226,2020-02-18T19:15Z,2024-11-21T01:55Z,"The Authenticated User Page Caching (Authcache) module 7.x-1.x before 7.x-1.5 for Drupal does not properly restrict access to cached pages, which allows remote attackers with the same role-combination as the superuser to obtain sensitive information via the cached pages of the superuser.",6.5,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,NONE,NONE
CVE-2013-4227,2020-02-18T15:15Z,2024-11-21T01:55Z,Cross-site request forgery (CSRF) vulnerability in the persona_xsrf_token function in persona.module in the Mozilla Persona module 7.x-1.x before 7.x-1.11 for Drupal allows remote attackers to hijack the authentication of aribitrary users via a security token that is not a string data type.,8.8,NETWORK,LOW,NONE,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4228,2020-02-18T19:15Z,2024-11-21T01:55Z,"The OG access fields (visibility fields) implementation in Organic Groups (OG) module 7.x-2.x before 7.x-2.3 for Drupal does not properly restrict access to private groups, which allows remote authenticated users to guess node IDs, subscribe to, and read the content of arbitrary private groups via unspecified vectors.",4.3,NETWORK,LOW,LOW,NONE,UNCHANGED,LOW,NONE,NONE
CVE-2013-4235,2019-12-03T15:15Z,2024-11-21T01:55Z,shadow: TOCTOU (time-of-check time-of-use) race condition when copying and removing directory trees,4.7,LOCAL,HIGH,LOW,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-4241,2020-01-30T21:15Z,2024-11-21T01:55Z,"Multiple cross-site scripting (XSS) vulnerabilities in the HMS Testimonials plugin before 2.0.11 for WordPress allow remote attackers to inject arbitrary web script or HTML via the (1) name, (2) image, (3) url, or (4) testimonial parameter to the Testimonial form (hms-testimonials-addnew page); (5) date_format parameter to the Settings - Default form (hms-testimonials-settings page); (6) name parameter in a Save action to the Settings - Custom Fields form (hms-testimonials-settings-fields page); or (7) name parameter in a Save action to the Settings - Template form (hms-testimonials-templates-new page).",6.1,NETWORK,LOW,NONE,REQUIRED,CHANGED,LOW,LOW,NONE
CVE-2013-4245,2019-12-11T14:15Z,2024-11-21T01:55Z,Orca has arbitrary code execution due to insecure Python module load,7.3,LOCAL,LOW,LOW,REQUIRED,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4246,2017-10-30T14:29Z,2024-11-21T01:55Z,libsvn_fs_fs/fs_fs.c in Apache Subversion 1.8.x before 1.8.2 might allow remote authenticated users with commit access to corrupt FSFS repositories and cause a denial of service or obtain sensitive information by editing packed revision properties.,8.8,NETWORK,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4251,2019-11-04T20:15Z,2024-11-21T01:55Z,The scipy.weave component in SciPy before 0.12.1 creates insecure temporary directories.,7.8,LOCAL,LOW,LOW,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4253,2022-10-19T18:15Z,2024-11-21T01:55Z,"The deployment script in the unsupported ""OpenShift Extras"" set of add-on scripts, in Red Hat Openshift 1, installs a default public key in the root user's authorized_keys file.",7.5,NETWORK,LOW,NONE,NONE,UNCHANGED,NONE,HIGH,NONE
CVE-2013-4267,2020-02-11T12:15Z,2024-11-21T01:55Z,"Ajaxeplorer before 5.0.1 allows remote attackers to execute arbitrary commands via shell metacharacters in the (1) archive_name parameter to the Power FS module (plugins/action.powerfs/class.PowerFSController.php), a (2) file name to the getTrustSizeOnFileSystem function in the File System (Standard) module (plugins/access.fs/class.fsAccessWrapper.php), or the (3) revision parameter to the Subversion Repository module (plugins/meta.svn/class.SvnManager.php).",9.8,NETWORK,LOW,NONE,NONE,UNCHANGED,HIGH,HIGH,HIGH
CVE-2013-4275,2019-11-13T21:15Z,2024-11-21T01:55Z,"Cross-site scripting (XSS) vulnerability in the zen_breadcrumb function in template.php in the Zen theme 6.x-1.x, 7.x-3.x before 7.x-3.2, and 7.x-5.x before 7.x-5.4 for Drupal allows remote authenticated users with the ""administer themes"" permission to inject arbitrary web script or HTML via the breadcrumb separator field.",5.4,NETWORK,LOW,LOW,REQUIRED,CHANGED,LOW,LOW,NONE
